tick,gate,pitch_control,energy_control,airflow_control,tension_control,rms,peak,f0_hz,control_vowel_a,control_vowel_i,control_vowel_u,control_vowel_e,control_vowel_o,control_vowel_y,control_consonant_m,control_consonant_n,control_consonant_p,control_consonant_b,control_consonant_t,control_consonant_d,control_consonant_k,control_consonant_g,control_consonant_f,control_consonant_s,control_consonant_sh,control_consonant_h,control_consonant_r,control_consonant_y,control_consonant_w,organ_activity_0,organ_activity_1,organ_activity_2,organ_activity_3,organ_activity_4,organ_activity_5,organ_activity_6,organ_activity_7,organ_activity_8,organ_activity_9,organ_activity_10,organ_activity_11,organ_activity_12,organ_activity_13,organ_activity_14,organ_activity_15,organ_activity_16,organ_activity_17,organ_activity_18,organ_activity_19,organ_activity_20,organ_activity_21,organ_activity_22,organ_activity_23,organ_activity_24,organ_activity_25,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_change_0,spectrum_change_1,spectrum_change_2,spectrum_change_3,spectrum_change_4,spectrum_change_5,spectrum_change_6,spectrum_change_7
215,1.0,0.63,0.7,0.28,0.68,0.038463089453718444,0.12091614305973053,263.4453152993231,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.555026954799789,0.6300000007753256,0.5867560890285836,0.26199108047219005,0.6799999999999999,0.08833454742596687,0.4786624743326726,1.7366352519525373e-26,1.1619912450112476e-21,7.774940949544253e-17,5.202251482395202e-12,2.3921162848217456e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643260066527476,0.0,0.0,0.0,0.0,0.005267545399330489,0.014552463032379708,0.00687368083964372,0.0005067110499988566,0.0002344335012803613,0.0005775532749176939,0.0005337195866900143,0.0008404101460059829,0.0025484232762241726,0.004612233673878519,0.00042327830651903847,0.0003348011820798172,0.0001024355278961236,0.0001486327095643469,0.00017840359318449002,0.00024385816264602242
216,1.0,0.63,0.7,0.28,0.68,0.04892899590642916,0.117510586977005,263.44531517606924,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6166320674951953,0.6300000004378404,0.6360491112674078,0.26983003678486633,0.6799999999999999,0.05663837943036569,0.5401417387399957,1.11349646540808e-26,7.450459978285183e-22,4.9851396580487446e-17,3.3355816261924628e-12,7.874679069844175e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882563715429786,0.0,0.0,0.0,0.0,0.0009210505394299519,0.018194659926248368,0.0016991871915193334,0.0002907819331234991,0.0002057707309091447,0.0015421325522883603,0.0005852000248565614,0.0010224129680231015,0.004346494859900537,0.00364219689386866,0.005174493648124386,0.0002159291168753575,2.8662770371216598e-05,0.0009645792773706664,5.1480438166547115e-05,0.00018200282201711855
217,1.0,0.63,0.7,0.18,0.68,0.08094432672387564,0.16993850469589233,263.4453151064655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525613744232773,0.6300000002472564,0.6638857742142034,0.23072864967303763,0.6799999999999999,0.036315418123205025,0.7051479014225869,7.139520962057343e-27,4.777088822858724e-22,3.196373782325265e-17,2.138709522721903e-12,2.5922891310303833e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253270676684328,0.0,0.0,0.0,0.0,0.000701029509626213,0.03460257180987752,0.0028887357762241994,0.0012785341680866863,0.0002966006442235665,0.002307865725314913,0.00025637371744994966,0.00042153478122027406,0.00022002102980373884,0.01640791188362915,0.001189548584704866,0.000987752234963187,9.082991331442177e-05,0.0007657331730265525,0.0003288263074066117,0.0006008781868028273
218,1.0,0.63,0.7,0.18,0.68,0.09799922110925915,0.1985163539648056,263.4453150671591,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6731244554252376,0.6300000001396302,0.6796056422364807,0.20864738777534733,0.6799999999999999,0.02328473389823281,0.810946616904747,4.57772082365573e-27,3.0629756670049515e-22,2.0494521833186367e-17,1.3712986025176726e-12,8.533634043058512e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10709538942055608,0.0,0.0,0.0,0.0,0.0006293193512916053,0.040737955962191874,0.003031229865129246,0.001013147482071716,0.00042622944949471096,0.001909593707220638,0.00011323454888858163,0.00018315274145012825,7.171015833460769e-05,0.006135384152314356,0.00014249408890504647,0.00026538668601497036,0.00012962880527114448,0.00039827201809427486,0.00014313916856136802,0.00023838203977014582
219,1.0,0.63,0.7,0.18,0.68,0.10746465732855423,0.2070595920085907,263.44531504496194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848022606563068,0.6300000000788517,0.688482936584231,0.1961776990249222,0.6799999999999999,0.014929714725357044,0.8787826783929886,2.935144815835473e-27,1.9639199279217341e-22,1.314068546968862e-17,8.792497706157353e-13,2.8092124874936894e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035255051223804026,0.0,0.0,0.0,0.0,0.00046047308127497225,0.04527602981811914,0.003442995476906661,0.0006414031067334592,0.0005363564042541738,0.002482410437063521,8.493840311329008e-05,0.00010791626032788818,0.00016884627001663308,0.004538073855927263,0.0004117656117774153,0.0003717443753382567,0.00011012695475946289,0.0005728167298428828,2.8296145775291552e-05,7.523648112224007e-05
220,1.0,0.63,0.7,0.18,0.68,0.11316048688123141,0.22922196984291077,263.44531503242683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6914126166309418,0.6300000000445289,0.6934961055768026,0.18913583981176083,0.6799999999999999,0.009572640286752842,0.9222778306475777,1.8819572931155564e-27,1.259226942230186e-22,8.42554981369081e-18,5.637577094503457e-13,9.247730521453263e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011605715647684808,0.0,0.0,0.0,0.0,0.0005175664448515218,0.048367286188707295,0.004937392078331897,0.0005017373880751332,0.000497850016458048,0.0029435615247850005,8.297435589832209e-05,8.135113956358352e-05,5.7093363576549594e-05,0.003091256370588158,0.0014943966014252358,0.00013966571865832607,3.850638779612583e-05,0.00046115108772147974,1.964047214967989e-06,2.6565120764304658e-05
221,1.0,0.63,0.7,0.18,0.68,0.12467102126323462,0.2592639625072479,263.44531502534807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695149364024782,0.6300000000251463,0.6963271329555952,0.18515917430146128,0.6799999999999999,0.006137789217360419,0.9501660692649951,1.2066741082084184e-27,8.073916199406146e-23,5.4022973022782054e-18,3.614703871257542e-13,3.044288040799561e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038205202097103246,0.0,0.0,0.0,0.0,0.00015427470850965042,0.05204213132075303,0.006849283546811428,0.0006198337509508252,0.0005498300501047584,0.002590513832805101,7.816418762625236e-05,6.820477595299802e-05,0.00036329173634187144,0.0036748451320457315,0.001911891468479531,0.000118096362875692,5.198003364671039e-05,0.0003530476919798996,4.81016827206973e-06,1.3146363610585501e-05
222,1.0,0.63,0.7,0.18,0.68,0.15576355660790817,0.3363403379917145,263.44531502135055,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6972604739831817,0.6300000000142006,0.6979258654202996,0.1829134792226319,0.6799999999999999,0.003935430074488341,0.9680474609343381,7.736957734094428e-28,5.176836724886136e-23,3.4638470826888355e-18,2.3176772322321714e-13,1.0021582758986828e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001257688462815028,0.0,0.0,0.0,0.0,0.000959011504929786,0.06471081069133824,0.006918004591371316,0.0007754492749692451,0.0009992928153022876,0.002715362513782001,7.60591124956234e-05,7.240832010905256e-05,0.0008047367964201356,0.012668679370585217,6.872104455988778e-05,0.00015561552401841992,0.00044946276519752923,0.0001248486809769002,2.1050751306289666e-06,4.20354415605454e-06
223,1.0,0.63,0.7,0.18,0.68,0.20220893658797687,0.42198503017425537,263.4453150190931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984528719568851,0.6300000000080194,0.6988286986153602,0.1816452945151133,0.6799999999999999,0.0025233205837993595,0.9795126585905556,4.960785565212807e-28,3.3192861821009464e-23,2.2209508179403925e-18,1.4860491880178856e-13,3.2990347709950678e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004140222228056111,0.0,0.0,0.0,0.0,0.002087206314014002,0.0886074365190128,0.007870048800673093,0.0010181727627253763,0.00157447843922815,0.0038978411845639323,7.446822166505936e-05,7.802335824539852e-05,0.0011281948090842162,0.02389662582767456,0.0009520442093017773,0.0002427234877561312,0.0005751856239258623,0.0011824786707819311,1.5908908305640361e-06,5.615038136345962e-06
224,1.0,0.63,0.7,0.18,0.68,0.23300793154906868,0.43086519837379456,263.44531501781825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991262924473662,0.6300000000045287,0.6993385448817612,0.18092912762872446,0.6799999999999999,0.0016179036720537733,0.9868639184771953,3.1807584156208593e-28,2.128261203549666e-23,1.4240301081308463e-18,9.528255955993266e-14,1.086019113146036e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001362932125442495,0.0,0.0,0.0,0.0,0.0021976360804232117,0.09937984507942316,0.009348822678482561,0.0009164543074437375,0.0008558336195000508,0.004294306082828379,7.478527338852536e-05,7.974135209086289e-05,0.00011042976640920953,0.010772408560410354,0.0014787738778094684,0.00010171845528163877,0.0007186448197280991,0.0003964648982644468,3.170517234659954e-07,1.7179938454643645e-06
225,1.0,0.63,0.7,0.18,0.68,0.23306534051956337,0.4403366446495056,263.4453150170983,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6995065976030752,0.6300000000025574,0.6996264643078357,0.1805246952095988,0.6799999999999999,0.0010373681048896884,0.9915774021467606,2.0394399164296297e-28,1.3645993451723774e-23,9.130601778672864e-19,6.109330854923791e-14,3.575098766730355e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4866769855379424e-05,0.0,0.0,0.0,0.0,0.001336852530386442,0.09662111949368508,0.011430191536728205,0.0010413977197141712,0.001115376722657806,0.004084659232367811,7.378103212604827e-05,7.533504223639396e-05,0.0008607835500367698,0.0027587255857380727,0.002081368858245643,0.0001249434122704337,0.0002595431031577551,0.00020964685046056825,1.0042412624770841e-06,4.406309854468931e-06
226,1.0,0.63,0.7,0.18,0.68,0.16637982486859637,0.38274264335632324,263.4453150166917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6997213657883102,0.6300000000014442,0.6997890576254181,0.1802963048933911,0.6799999999999999,0.0006651400844380163,0.9945995954368707,1.3076488777959043e-28,8.749543381888866e-24,5.854362795048701e-19,3.9171831306071434e-14,1.176897444728324e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4769826021982026e-05,0.0,0.0,0.0,0.0,0.0034632493052093563,0.06817122382592805,0.012919233214108396,0.0009465923696796225,0.0003636247413493097,0.003311879174954188,7.474622874917495e-05,7.68170938914481e-05,0.002126396774822914,0.028449895667757033,0.0014890416773801918,9.480535003454865e-05,0.0007517519813084962,0.0007727800574136227,9.65196623126677e-07,1.482051655054146e-06
227,1.0,0.63,0.7,0.18,0.68,0.12352344741722499,0.2214638739824295,263.4453150164622,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998426499867653,0.6300000000008156,0.6998808770183742,0.18016732874293753,0.6799999999999999,0.00042647477770030014,0.9965373665045338,8.384388153951722e-29,5.610035624184242e-24,3.7537026109392013e-19,2.5116210012339538e-14,3.874263861736064e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.862123157579216e-06,0.0,0.0,0.0,0.0,0.0016976879615085178,0.051662127442419756,0.008173777795374683,0.0006190024205176279,0.00025786103879571877,0.002021231152904495,7.670076692958983e-05,6.565248757552196e-05,0.0017655613437008385,0.016509096383508295,0.0047454554187337135,0.00032758994916199464,0.00010576370255359092,0.001290648022049693,1.9545381804148806e-06,1.116460631592614e-05
228,1.0,0.63,0.7,0.18,0.68,0.10314809545692268,0.19558334350585938,263.4453150163325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999111415422308,0.6300000000004605,0.6999327290935283,0.1800944935734696,0.6799999999999999,0.000273447263621457,0.9977798273103864,5.375905253298275e-29,3.597044820620335e-24,2.406800498132532e-19,1.6104021291600178e-14,1.2753804962010893e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005768493335105e-06,0.0,0.0,0.0,0.0,0.0022616865751044156,0.04424420792489867,0.006919224357290671,0.0004557371853606777,0.00020524430039658588,0.001399530264368593,9.744396762334112e-05,6.82191364403176e-05,0.0005639986135958978,0.0074179195175210835,0.001254553438084012,0.00016326523515695018,5.261673839913289e-05,0.0006217008885359022,2.0743200693751292e-05,2.566648864795636e-06
229,1.0,0.63,0.7,0.18,0.68,0.08893859652016209,0.1770559847354889,263.44531501625926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999498200057115,0.63000000000026,0.6999620109000315,0.18005336223335155,0.6799999999999999,0.000175329022703914,0.998576468812492,3.446925018472421e-29,2.3063545952853026e-24,1.5431932782660253e-19,1.0325582627032462e-14,4.1984631613636575e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268986752482623e-07,0.0,0.0,0.0,0.0,0.0013360688676759644,0.03612615037774367,0.005510261308198385,0.00031674687113321067,0.00017651543898611203,0.0012278314211512178,6.538461210575722e-05,6.908945522019478e-05,0.0009256177074284512,0.008118057547155,0.0014089630490922858,0.00013899031422746704,2.872886141047385e-05,0.00017169884321737512,3.2059355517583904e-05,8.703187798771801e-07
230,1.0,0.63,0.7,0.18,0.68,0.0983005714188448,0.1980045586824417,263.44531501621793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999716624447733,0.6300000000001469,0.699978546866809,0.18003013462020442,0.6799999999999999,0.00011241753088033991,0.9990872597202515,2.2101007222330757e-29,1.4787893352622411e-24,9.894652655811052e-20,6.620561079566265e-15,1.3821046322907276e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7345134917700286e-07,0.0,0.0,0.0,0.0,0.0016020925520096297,0.04137638774054813,0.0076085323496486385,0.0003924983657740751,0.0002155800299092375,0.0018145391447270632,8.305175596253693e-05,6.326338410265377e-05,0.00026602368433366525,0.005250237362804458,0.0020982710414502535,7.575149464086444e-05,3.906459092312546e-05,0.0005867077235758454,1.766714385677971e-05,5.826071117541009e-06
231,1.0,0.63,0.7,0.18,0.68,0.11129992132009026,0.22409386932849884,263.44531501619457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999839972682896,0.6300000000000829,0.6999878850269132,0.18001701756612926,0.6799999999999999,7.207991611619277e-05,0.9994147688328952,1.4170732395507265e-29,9.481707203895181e-25,6.344257233232412e-20,4.2449739246205375e-15,4.549791533669313e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.709896787488989e-08,0.0,0.0,0.0,0.0,0.0018019561648499852,0.04497752107560607,0.011214487208017728,0.0003189975505442478,0.0002144130696631537,0.0023454968529457985,0.00013627276821425908,6.470125174146338e-05,0.0001998636128403555,0.003601133335057939,0.00360595485836909,7.350081522982733e-05,1.1669602460837741e-06,0.0005309577082187353,5.322101225172215e-05,1.4378676388096144e-06
232,0.0,0.63,0.0,0.18,0.68,0.09696245472160792,0.23695600032806396,263.44531501618144,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514587272142296,0.6300000000000469,0.39529584386058175,0.18000961012798566,0.6799999999999999,4.621622861337902e-05,0.7125690719969181,9.08599570168829e-30,6.079484707972612e-25,4.0678133171035074e-20,2.7217940298632254e-15,1.4977594688717145e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8796579835482622e-08,0.0,0.0,0.0,0.0,0.0022109520828350526,0.03545203015225265,0.0147427520749448,0.0002096967382565354,0.00022445746397392968,0.0018244554796651,7.361569686945757e-05,5.649777850063272e-05,0.0004089959179850674,0.009525490923353419,0.0035282648669270715,0.00010930081228771238,1.0044394310775967e-05,0.0005210413732806985,6.26570713448015e-05,8.203473240830667e-06
233,0.0,0.63,0.0,0.18,0.68,0.07094261146952732,0.16906794905662537,263.44531501617394,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782944491363236,0.6300000000000264,0.22323072658242016,0.1800054270134283,0.6799999999999999,2.9632939414093942e-05,0.5286492366801654,5.825762253281396e-30,3.8980463665118484e-25,2.608202122720969e-20,1.7451609532940344e-15,4.9305191457546156e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187702276612355e-09,0.0,0.0,0.0,0.0,0.0037687293160303817,0.024028979744410244,0.013863171086958842,0.00018748600971456365,0.00015493602756208558,0.0015330903645517382,4.4196132869691075e-05,4.2898477022425394e-05,0.0015577772331953291,0.011423050407842406,0.0008795809879859583,2.221072854197175e-05,6.95214364118441e-05,0.0002913651151133618,2.9419563999766497e-05,1.3599301478207324e-05
234,0.0,0.63,0.0,0.18,0.68,0.056818824755627016,0.12721000611782074,263.4453150161698,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780999414376926,0.6300000000000149,0.1260624366900519,0.18000306473283134,0.6799999999999999,1.9000059603850065e-05,0.41072344523179655,3.735364504459533e-30,2.49935088339804e-25,1.6723280501500632e-20,1.1189629779058589e-15,1.6230923290350443e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0369482001038008e-09,0.0,0.0,0.0,0.0,0.0035991655972743095,0.016849609508124443,0.014008142553845134,0.00016257715182512033,0.00012102425485387512,0.0008092658619501645,3.9694060216892585e-05,2.8013849103938315e-05,0.0001695637187560722,0.007179370236285801,0.00014497146688629246,2.490885788944332e-05,3.391177270821047e-05,0.0007238245026015736,4.5020726527984894e-06,1.4884627918487078e-05
235,0.0,0.63,0.0,0.18,0.68,0.04245025643174858,0.10037754476070404,263.44531501616734,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2044428027009661,0.6300000000000084,0.07118974250332816,0.18000173071016898,0.6799999999999999,1.2182465596988874e-05,0.33511174046502157,2.3950424638968287e-30,1.6025347702399055e-25,1.0722639487775262e-20,7.1745711681241735e-16,5.343106132831385e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.705490640021058e-10,0.0,0.0,0.0,0.0,0.003726963024413518,0.014001206436987811,0.010483367960758182,0.00012040235083973377,0.00010445370425052919,0.0005855455913590549,2.574595835209689e-05,2.2691878253709212e-05,0.00012779742713920836,0.0028484030711366324,0.0035247745930869524,4.217480098538656e-05,1.657055060334593e-05,0.0002237202705911097,1.3948101864795695e-05,5.321970850229103e-06
236,1.0,0.63,0.7,0.28,0.68,0.03340502714692058,0.1340879201889038,263.44531501616603,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3112388706387683,0.6300000000000048,0.34489945228726393,0.22352916516262045,0.6799999999999999,7.811158023511885e-06,0.21486707591880067,0.2332327475205295,1.0275138664549307e-25,6.875146151766112e-21,4.60019432839621e-16,1.758913072041508e-21,0.0,0.0,0.0,0.0,0.0,0.6708070121920944,0.0,0.0,0.0,2.2074004985064775e-10,0.0,0.0,0.0,0.0,0.003708066924251536,0.008080323159149451,0.003574276690646028,0.001152284836285791,0.0005961115974468441,0.0006663124405515106,0.0006815790564805588,0.0006118278049373205,1.8896100161982024e-05,0.00592088327783836,0.006909091270112154,0.0010318824854460573,0.0004916578931963149,8.076684919245574e-05,0.0006558330981284619,0.0005891359266836112
237,1.0,0.63,0.7,0.28,0.68,0.017818627880767993,0.05128851160407066,263.44531501616524,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45435891119422195,0.6300000000000027,0.49946828557173695,0.24810989620242468,0.6799999999999999,5.008361335603107e-06,0.13776855519842515,0.38277701117032814,6.58821740010737e-26,4.408208880102104e-21,2.9495543863343564e-16,5.790218494797261e-22,0.0,0.0,0.0,0.0,0.0,0.8916319767781041,0.0,0.0,0.0,7.266607653920076e-11,0.0,0.0,0.0,0.0,0.003441524119202429,0.006326879656982212,0.001821716211280707,0.001505938290310608,5.0880264596187985e-05,0.0001779378894421326,4.6615832622197283e-05,4.5845998016120185e-05,0.00026654280504910706,0.0017534435021672387,0.001752560479365321,0.0003536534540248171,0.0005452313328506562,0.0004883745511093779,0.0006349632238583615,0.0005659818069212003
238,1.0,0.63,0.7,0.28,0.68,0.01961692426841577,0.06206722930073738,263.4453150161649,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550269816701565,0.6300000000000016,0.586756106825075,0.2619910804728008,0.6799999999999999,3.2112630665595666e-06,0.08833449573555988,0.4786618602247776,4.2242357916618295e-26,2.826457082024242e-21,1.8911964271251392e-16,1.906099326362904e-22,0.0,0.0,0.0,0.0,0.0,0.9643260066527476,0.0,0.0,0.0,2.3921162848217456e-11,0.0,0.0,0.0,0.0,0.0030026555786229563,0.006020455483944298,0.0036113189468106217,0.0018001733705692686,7.033296174491853e-05,0.00010733633893734027,6.026967999943163e-05,7.043230540467775e-05,0.0004388685405794725,0.0003064241730379143,0.0017896027355299147,0.0002942350802586605,1.9452697148730545e-05,7.060155050479233e-05,1.3653847377234346e-05,2.4586307388557565e-05
239,1.0,0.63,0.7,0.28,0.68,0.053855571840560335,0.206216499209404,263.4453150161646,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166320815762146,0.6300000000000009,0.636049121317409,0.2698300367852112,0.6799999999999999,2.05899890036743e-06,0.056638346287490454,0.540141344986057,2.708497145717449e-26,1.8122688497328996e-21,1.2125980597414393e-16,6.274745323040407e-23,0.0,0.0,0.0,0.0,0.0,0.9882563715429786,0.0,0.0,0.0,7.874679069844175e-12,0.0,0.0,0.0,0.0,0.0018837611765544333,0.009761000747657454,0.00954826990596644,0.0082045340136931,0.0019308522810423888,0.0004845566558179898,7.953304485873794e-05,7.466740758357341e-05,0.001118894402068523,0.003740545263713156,0.005936950959155819,0.0064043606431238315,0.0018605193192974703,0.0003772203168806495,1.926336485930631e-05,4.235102178895664e-06
240,1.0,0.63,0.7,0.18,0.68,0.13230968295789255,0.4050738513469696,263.44531501616456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6525613821131063,0.6300000000000006,0.6638857798896212,0.23072864967323242,0.6799999999999999,1.3201897147144382e-06,0.03631539687264341,0.7051476489552836,1.7366352519525373e-26,1.1619912450112476e-21,7.774940949544253e-17,2.0656021606253535e-23,0.0,0.0,0.0,0.0,0.0,0.3253270676684328,0.0,0.0,0.0,2.5922891310303833e-12,0.0,0.0,0.0,0.0,0.002495043148286057,0.03005919918909969,0.02385889842138253,0.020611214068490667,0.0038342271820300177,0.0009879845777545622,6.30404142294267e-05,6.848663388646245e-05,0.0006112819717316235,0.020298198441442233,0.014310628515416089,0.012406680054797567,0.001903374900987629,0.0005034279219365724,1.649263062931124e-05,6.180773697110961e-06
